"D1","Territorio","D2","Tipo dato","D7","Sesso","D8","Classe di età","D9","Paese di nascita","D10","Qualifica professionale","D13","Seleziona periodo","Value","Flag Codes","Flags"
"ITD3","Veneto","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE50","50 anni e più","EXT_EU","Extra Ue","27","altro dipendente","2017","2017",135.62,,
"ITD4","Friuli-Venezia Giulia","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y15-29","15-29 anni","EXT_EU","Extra Ue","99","totale","2016","2016",3219.27,,
"ITD4","Friuli-Venezia Giulia","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y15-29","15-29 anni","EXT_EU","Extra Ue","99","totale","2017","2017",3729.01,,
"ITD4","Friuli-Venezia Giulia","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE15","15 anni e più","EXT_EU","Extra Ue","99","totale","2016","2016",11059.01,,
"ITD4","Friuli-Venezia Giulia","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE15","15 anni e più","EXT_EU","Extra Ue","99","totale","2017","2017",11740.16,,
"ITD4","Friuli-Venezia Giulia","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE50","50 anni e più","EXT_EU","Extra Ue","99","totale","2016","2016",3116.79,,
"ITD4","Friuli-Venezia Giulia","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE50","50 anni e più","EXT_EU","Extra Ue","99","totale","2017","2017",3396.93,,
"ITD4","Friuli-Venezia Giulia","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","EXT_EU","Extra Ue","27","altro dipendente","2016","2016",56.96,,
"ITD4","Friuli-Venezia Giulia","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","EXT_EU","Extra Ue","27","altro dipendente","2017","2017",58.32,,
"ITD4","Friuli-Venezia Giulia","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE50","50 anni e più","EXT_EU","Extra Ue","27","altro dipendente","2016","2016",18.08,,
"ITD4","Friuli-Venezia Giulia","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE50","50 anni e più","EXT_EU","Extra Ue","27","altro dipendente","2017","2017",20.01,,
"ITD5","Emilia-Romagna","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE15","15 anni e più","EU_FOR","Paesi Ue eccetto Italia","2","dirigente","2016","2016",164.26,,
"ITD5","Emilia-Romagna","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE15","15 anni e più","EU_FOR","Paesi Ue eccetto Italia","2","dirigente","2017","2017",159.64,,
"ITD5","Emilia-Romagna","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y30-49","30-49 anni","EU_FOR","Paesi Ue eccetto Italia","2","dirigente","2016","2016",87.65,,
"ITD5","Emilia-Romagna","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y30-49","30-49 anni","EU_FOR","Paesi Ue eccetto Italia","2","dirigente","2017","2017",85.02,,
"ITD5","Emilia-Romagna","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE50","50 anni e più","EU_FOR","Paesi Ue eccetto Italia","2","dirigente","2016","2016",75.86,,
"ITD5","Emilia-Romagna","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE50","50 anni e più","EU_FOR","Paesi Ue eccetto Italia","2","dirigente","2017","2017",73.74,,
"ITD5","Emilia-Romagna","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y15-29","15-29 anni","EU_FOR","Paesi Ue eccetto Italia","2","dirigente","2016","2016",0.75,,
"ITD5","Emilia-Romagna","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y15-29","15-29 anni","EU_FOR","Paesi Ue eccetto Italia","2","dirigente","2017","2017",1.21,,
"ITD5","Emilia-Romagna","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","EU_FOR","Paesi Ue eccetto Italia","3","quadro","2016","2016",403.95,,
"ITD5","Emilia-Romagna","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","EU_FOR","Paesi Ue eccetto Italia","3","quadro","2017","2017",384.09,,
"ITD5","Emilia-Romagna","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","EU_FOR","Paesi Ue eccetto Italia","3","quadro","2016","2016",266.43,,
"ITD5","Emilia-Romagna","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","EU_FOR","Paesi Ue eccetto Italia","3","quadro","2017","2017",251.32,,
"ITD5","Emilia-Romagna","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE50","50 anni e più","EU_FOR","Paesi Ue eccetto Italia","3","quadro","2016","2016",136.52,,
"ITD5","Emilia-Romagna","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE50","50 anni e più","EU_FOR","Paesi Ue eccetto Italia","3","quadro","2017","2017",131.88,,
"ITD5","Emilia-Romagna","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y15-29","15-29 anni","EU_FOR","Paesi Ue eccetto Italia","4","impiegato","2016","2016",264.2,,
"ITD5","Emilia-Romagna","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y15-29","15-29 anni","EU_FOR","Paesi Ue eccetto Italia","4","impiegato","2017","2017",267.93,,
"ITD5","Emilia-Romagna","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE15","15 anni e più","EU_FOR","Paesi Ue eccetto Italia","4","impiegato","2016","2016",5947.35,,
"ITD5","Emilia-Romagna","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE15","15 anni e più","EU_FOR","Paesi Ue eccetto Italia","4","impiegato","2017","2017",6104.05,,
"ITD5","Emilia-Romagna","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y30-49","30-49 anni","EU_FOR","Paesi Ue eccetto Italia","4","impiegato","2016","2016",4325.16,,
"ITD5","Emilia-Romagna","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y30-49","30-49 anni","EU_FOR","Paesi Ue eccetto Italia","4","impiegato","2017","2017",4330.7,,
"ITD5","Emilia-Romagna","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y15-29","15-29 anni","EU_FOR","Paesi Ue eccetto Italia","6","operaio","2016","2016",1895.12,,
"ITD5","Emilia-Romagna","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y15-29","15-29 anni","EU_FOR","Paesi Ue eccetto Italia","6","operaio","2017","2017",1822.06,,
"ITD5","Emilia-Romagna","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","EU_FOR","Paesi Ue eccetto Italia","6","operaio","2016","2016",33336.37,,
"ITD5","Emilia-Romagna","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","EU_FOR","Paesi Ue eccetto Italia","6","operaio","2017","2017",34690.89,,
"ITD5","Emilia-Romagna","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","EU_FOR","Paesi Ue eccetto Italia","6","operaio","2016","2016",22755.4,,
"ITD5","Emilia-Romagna","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","EU_FOR","Paesi Ue eccetto Italia","6","operaio","2017","2017",23195.58,,
"ITD5","Emilia-Romagna","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y15-29","15-29 anni","EXT_EU","Extra Ue","6","operaio","2016","2016",18981.26,,
"ITD5","Emilia-Romagna","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y15-29","15-29 anni","EXT_EU","Extra Ue","6","operaio","2017","2017",20204.17,,
"ITD5","Emilia-Romagna","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y15-29","15-29 anni","EU_FOR","Paesi Ue eccetto Italia","7","apprendista","2016","2016",685.02,,
"ITD5","Emilia-Romagna","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y15-29","15-29 anni","EU_FOR","Paesi Ue eccetto Italia","7","apprendista","2017","2017",739.07,,
"ITD5","Emilia-Romagna","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE15","15 anni e più","EU_FOR","Paesi Ue eccetto Italia","7","apprendista","2016","2016",757.56,,
"ITD5","Emilia-Romagna","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE15","15 anni e più","EU_FOR","Paesi Ue eccetto Italia","7","apprendista","2017","2017",759.4,,
"ITD5","Emilia-Romagna","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y30-49","30-49 anni","EU_FOR","Paesi Ue eccetto Italia","7","apprendista","2016","2016",112.2,,
"ITD5","Emilia-Romagna","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y30-49","30-49 anni","EU_FOR","Paesi Ue eccetto Italia","7","apprendista","2017","2017",111.36,,
"ITD5","Emilia-Romagna","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y15-29","15-29 anni","EXT_EU","Extra Ue","7","apprendista","2016","2016",1642.12,,
"ITD5","Emilia-Romagna","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y15-29","15-29 anni","EXT_EU","Extra Ue","7","apprendista","2017","2017",1841.9,,
"ITD5","Emilia-Romagna","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","EXT_EU","Extra Ue","7","apprendista","2016","2016",624.82,,
"ITD5","Emilia-Romagna","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","EXT_EU","Extra Ue","7","apprendista","2017","2017",670.48,,
"ITD5","Emilia-Romagna","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y15-29","15-29 anni","EU_FOR","Paesi Ue eccetto Italia","27","altro dipendente","2016","2016",6.17,,
"ITD5","Emilia-Romagna","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y15-29","15-29 anni","EU_FOR","Paesi Ue eccetto Italia","27","altro dipendente","2017","2017",5.52,,
"ITE","Centro","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE50","50 anni e più","EXT_EU","Extra Ue","4","impiegato","2016","2016",3386.71,,
"ITE","Centro","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE50","50 anni e più","EXT_EU","Extra Ue","4","impiegato","2017","2017",3604.76,,
"ITE","Centro","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE15","15 anni e più","EXT_EU","Extra Ue","6","operaio","2016","2016",57635.54,,
"ITE","Centro","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE15","15 anni e più","EXT_EU","Extra Ue","6","operaio","2017","2017",63329.27,,
"ITE","Centro","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE50","50 anni e più","EXT_EU","Extra Ue","6","operaio","2016","2016",9597.09,,
"ITE","Centro","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE50","50 anni e più","EXT_EU","Extra Ue","6","operaio","2017","2017",11143.98,,
"ITE","Centro","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","NSP","non indicato","WORLD","Mondo","6","operaio","2016","2016",308.72,,
"ITE","Centro","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","NSP","non indicato","WORLD","Mondo","6","operaio","2017","2017",42.48,,
"ITE","Centro","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE15","15 anni e più","EXT_EU","Extra Ue","7","apprendista","2016","2016",6386.21,,
"ITE","Centro","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE15","15 anni e più","EXT_EU","Extra Ue","7","apprendista","2017","2017",7403.54,,
"ITE","Centro","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE50","50 anni e più","EXT_EU","Extra Ue","7","apprendista","2016","2016",9.17,,
"ITE","Centro","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE50","50 anni e più","EXT_EU","Extra Ue","7","apprendista","2017","2017",13.57,,
"ITD2","Provincia Autonoma Trento","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE50","50 anni e più","EU_FOR","Paesi Ue eccetto Italia","2","dirigente","2016","2016",10.91,,
"ITD2","Provincia Autonoma Trento","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE50","50 anni e più","EU_FOR","Paesi Ue eccetto Italia","2","dirigente","2017","2017",11.08,,
"ITD2","Provincia Autonoma Trento","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE15","15 anni e più","EU_FOR","Paesi Ue eccetto Italia","3","quadro","2016","2016",4.5,,
"ITD2","Provincia Autonoma Trento","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE15","15 anni e più","EU_FOR","Paesi Ue eccetto Italia","3","quadro","2017","2017",5,,
"ITD2","Provincia Autonoma Trento","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE50","50 anni e più","EU_FOR","Paesi Ue eccetto Italia","3","quadro","2016","2016",1.5,,
"ITD2","Provincia Autonoma Trento","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE50","50 anni e più","EU_FOR","Paesi Ue eccetto Italia","3","quadro","2017","2017",2,,
"ITD2","Provincia Autonoma Trento","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y15-29","15-29 anni","EU_FOR","Paesi Ue eccetto Italia","4","impiegato","2016","2016",65,,
"ITD2","Provincia Autonoma Trento","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y15-29","15-29 anni","EU_FOR","Paesi Ue eccetto Italia","4","impiegato","2017","2017",63.8,,
"ITD2","Provincia Autonoma Trento","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y15-29","15-29 anni","EU_FOR","Paesi Ue eccetto Italia","6","operaio","2016","2016",365.34,,
"ITD2","Provincia Autonoma Trento","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y15-29","15-29 anni","EU_FOR","Paesi Ue eccetto Italia","6","operaio","2017","2017",339.87,,
"ITD2","Provincia Autonoma Trento","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE15","15 anni e più","EU_FOR","Paesi Ue eccetto Italia","6","operaio","2016","2016",2383.95,,
"ITD2","Provincia Autonoma Trento","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE15","15 anni e più","EU_FOR","Paesi Ue eccetto Italia","6","operaio","2017","2017",2463.13,,
"ITD2","Provincia Autonoma Trento","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y30-49","30-49 anni","EU_FOR","Paesi Ue eccetto Italia","6","operaio","2016","2016",1596.06,,
"ITD2","Provincia Autonoma Trento","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y30-49","30-49 anni","EU_FOR","Paesi Ue eccetto Italia","6","operaio","2017","2017",1627.65,,
"ITD2","Provincia Autonoma Trento","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE15","15 anni e più","EU_FOR","Paesi Ue eccetto Italia","7","apprendista","2016","2016",87.7,,
"ITD2","Provincia Autonoma Trento","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE15","15 anni e più","EU_FOR","Paesi Ue eccetto Italia","7","apprendista","2017","2017",96.01,,
"ITD2","Provincia Autonoma Trento","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y15-29","15-29 anni","EU_FOR","Paesi Ue eccetto Italia","7","apprendista","2016","2016",150.94,,
"ITD2","Provincia Autonoma Trento","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y15-29","15-29 anni","EU_FOR","Paesi Ue eccetto Italia","7","apprendista","2017","2017",155.76,,
"ITD3","Veneto","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE15","15 anni e più","EU_FOR","Paesi Ue eccetto Italia","2","dirigente","2016","2016",28.32,,
"ITD3","Veneto","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE15","15 anni e più","EU_FOR","Paesi Ue eccetto Italia","2","dirigente","2017","2017",31.51,,
"ITD3","Veneto","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE50","50 anni e più","EU_FOR","Paesi Ue eccetto Italia","2","dirigente","2016","2016",8.33,,
"ITD3","Veneto","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE50","50 anni e più","EU_FOR","Paesi Ue eccetto Italia","2","dirigente","2017","2017",11.56,,
"ITD3","Veneto","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y15-29","15-29 anni","EXT_EU","Extra Ue","2","dirigente","2017","2017",0.04,,
"ITD3","Veneto","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","EXT_EU","Extra Ue","2","dirigente","2016","2016",158.03,,
